RUN	computerdatabase.TesteSicredi	testesicredi	1547956279784	0	3.0.2
REQUEST	414		Incluir Pauta	1547956286124	1547956286621	OK	 
REQUEST	333		Incluir Pauta	1547956285960	1547956286623	OK	 
REQUEST	341		Incluir Pauta	1547956285961	1547956286623	OK	 
REQUEST	335		Incluir Pauta	1547956286092	1547956286626	OK	 
REQUEST	415		Incluir Pauta	1547956286130	1547956286628	OK	 
REQUEST	131		Incluir Pauta	1547956286130	1547956286631	OK	 
REQUEST	210		Incluir Pauta	1547956286132	1547956286633	OK	 
REQUEST	357		Incluir Pauta	1547956285963	1547956286634	OK	 
REQUEST	422		Incluir Pauta	1547956286134	1547956286639	OK	 
REQUEST	392		Incluir Pauta	1547956286111	1547956286640	OK	 
REQUEST	345		Incluir Pauta	1547956286128	1547956286642	OK	 
REQUEST	426		Incluir Pauta	1547956286141	1547956286643	OK	 
REQUEST	427		Incluir Pauta	1547956286141	1547956286647	OK	 
REQUEST	428		Incluir Pauta	1547956286143	1547956286649	OK	 
REQUEST	205		Incluir Pauta	1547956286127	1547956286649	OK	 
REQUEST	349		Incluir Pauta	1547956286125	1547956286652	OK	 
REQUEST	429		Incluir Pauta	1547956286144	1547956286654	OK	 
REQUEST	430		Incluir Pauta	1547956286146	1547956286661	OK	 
REQUEST	393		Incluir Pauta	1547956286089	1547956286662	OK	 
REQUEST	435		Incluir Pauta	1547956286152	1547956286666	OK	 
REQUEST	421		Incluir Pauta	1547956286133	1547956286667	OK	 
REQUEST	423		Incluir Pauta	1547956286136	1547956286670	OK	 
REQUEST	157		Incluir Pauta	1547956286153	1547956286673	OK	 
REQUEST	389		Incluir Pauta	1547956285972	1547956286677	OK	 
REQUEST	160		Incluir Pauta	1547956286153	1547956286681	OK	 
REQUEST	424		Incluir Pauta	1547956286137	1547956286684	OK	 
REQUEST	441		Incluir Pauta	1547956286160	1547956286691	OK	 
REQUEST	491		Incluir Pauta	1547956286180	1547956286693	OK	 
REQUEST	431		Incluir Pauta	1547956286148	1547956286694	OK	 
REQUEST	483		Incluir Pauta	1547956286179	1547956286696	OK	 
REQUEST	432		Incluir Pauta	1547956286151	1547956286696	OK	 
REQUEST	148		Incluir Pauta	1547956286149	1547956286697	OK	 
REQUEST	499		Incluir Pauta	1547956286180	1547956286699	OK	 
REQUEST	433		Incluir Pauta	1547956286150	1547956286699	OK	 
REQUEST	70		Incluir Pauta	1547956286184	1547956286706	OK	 
REQUEST	443		Incluir Pauta	1547956286169	1547956286709	OK	 
REQUEST	149		Incluir Pauta	1547956286705	1547956286710	OK	 
REQUEST	451		Incluir Pauta	1547956286175	1547956286712	OK	 
REQUEST	478		Incluir Pauta	1547956286214	1547956286713	OK	 
REQUEST	425		Incluir Pauta	1547956286138	1547956286722	OK	 
REQUEST	486		Incluir Pauta	1547956286213	1547956286722	OK	 
REQUEST	168		Incluir Pauta	1547956286190	1547956286726	OK	 
REQUEST	151		Incluir Pauta	1547956286714	1547956286728	OK	 
REQUEST	112		Incluir Pauta	1547956286714	1547956286734	OK	 
REQUEST	440		Incluir Pauta	1547956286164	1547956286832	OK	 
REQUEST	76		Incluir Pauta	1547956286190	1547956286835	OK	 
REQUEST	11		Abrir Sessão de Votação	1547956286187	1547956286835	OK	 
REQUEST	450		Incluir Pauta	1547956286254	1547956286836	OK	 
REQUEST	188		Incluir Pauta	1547956286210	1547956286838	OK	 
REQUEST	122		Incluir Pauta	1547956286703	1547956286841	OK	 
REQUEST	154		Incluir Pauta	1547956286714	1547956286864	OK	 
REQUEST	136		Incluir Pauta	1547956286703	1547956286866	OK	 
REQUEST	75		Incluir Pauta	1547956286843	1547956286868	OK	 
REQUEST	490		Incluir Pauta	1547956286260	1547956286890	OK	 
REQUEST	4		Abrir Sessão de Votação	1547956286861	1547956286917	OK	 
REQUEST	117		Incluir Pauta	1547956286845	1547956286922	OK	 
REQUEST	271		Incluir Pauta	1547956286845	1547956286926	OK	 
REQUEST	46		Abrir Sessão de Votação	1547956286861	1547956286930	OK	 
REQUEST	103		Incluir Pauta	1547956286847	1547956286935	OK	 
REQUEST	145		Incluir Pauta	1547956286715	1547956286936	OK	 
REQUEST	365		Incluir Pauta	1547956285963	1547956286939	OK	 
REQUEST	330		Incluir Pauta	1547956286860	1547956286944	OK	 
REQUEST	474		Incluir Pauta	1547956286261	1547956286945	OK	 
REQUEST	142		Incluir Pauta	1547956286860	1547956286946	OK	 
REQUEST	477		Incluir Pauta	1547956286398	1547956286947	OK	 
REQUEST	66		Incluir Pauta	1547956286845	1547956286950	OK	 
REQUEST	347		Incluir Pauta	1547956286719	1547956286951	OK	 
REQUEST	156		Incluir Pauta	1547956286715	1547956286954	OK	 
REQUEST	376		Incluir Pauta	1547956286108	1547956286956	OK	 
REQUEST	475		Incluir Pauta	1547956286408	1547956286958	OK	 
REQUEST	336		Incluir Pauta	1547956285975	1547956286959	OK	 
REQUEST	270		Incluir Pauta	1547956286846	1547956286960	OK	 
REQUEST	416		Incluir Pauta	1547956286844	1547956286963	OK	 
REQUEST	272		Incluir Pauta	1547956286844	1547956286970	OK	 
REQUEST	228		Abrir Sessão de Votação	1547956286862	1547956286972	OK	 
REQUEST	455		Incluir Pauta	1547956286429	1547956286973	OK	 
REQUEST	306		Incluir Pauta	1547956286847	1547956286976	OK	 
REQUEST	104		Incluir Pauta	1547956286860	1547956286980	OK	 
REQUEST	28		Abrir Sessão de Votação	1547956286861	1547956286987	OK	 
REQUEST	126		Incluir Pauta	1547956286860	1547956286990	OK	 
REQUEST	88		Incluir Pauta	1547956286844	1547956286992	OK	 
REQUEST	452		Incluir Pauta	1547956286847	1547956286996	OK	 
REQUEST	224		Abrir Sessão de Votação	1547956286862	1547956286996	OK	 
REQUEST	176		Incluir Pauta	1547956286751	1547956287001	OK	 
REQUEST	298		Incluir Pauta	1547956286861	1547956287006	OK	 
REQUEST	280		Incluir Pauta	1547956286844	1547956287011	OK	 
REQUEST	150		Incluir Pauta	1547956286860	1547956287013	OK	 
REQUEST	208		Incluir Pauta	1547956286777	1547956287016	OK	 
REQUEST	482		Incluir Pauta	1547956286260	1547956287025	OK	 
REQUEST	437		Incluir Pauta	1547956286843	1547956287027	OK	 
REQUEST	22		Abrir Sessão de Votação	1547956286861	1547956287037	OK	 
REQUEST	304		Incluir Pauta	1547956286845	1547956287038	OK	 
REQUEST	218		Abrir Sessão de Votação	1547956286861	1547956287047	OK	 
REQUEST	296		Incluir Pauta	1547956286861	1547956287047	OK	 
REQUEST	77		Incluir Pauta	1547956286843	1547956287048	OK	 
REQUEST	98		Incluir Pauta	1547956286847	1547956287050	OK	 
REQUEST	158		Incluir Pauta	1547956286720	1547956287052	OK	 
REQUEST	135		Incluir Pauta	1547956286470	1547956287054	OK	 
REQUEST	279		Incluir Pauta	1547956286844	1547956287055	OK	 
REQUEST	90		Incluir Pauta	1547956286844	1547956287058	OK	 
REQUEST	312		Incluir Pauta	1547956286846	1547956287058	OK	 
REQUEST	288		Incluir Pauta	1547956286846	1547956287062	OK	 
REQUEST	373		Incluir Pauta	1547956285964	1547956287064	OK	 
REQUEST	13		Abrir Sessão de Votação	1547956286598	1547956287070	OK	 
REQUEST	485		Incluir Pauta	1547956286398	1547956287075	OK	 
REQUEST	137		Incluir Pauta	1547956286718	1547956287075	OK	 
REQUEST	29		Abrir Sessão de Votação	1547956286875	1547956287081	OK	 
REQUEST	48		Abrir Sessão de Votação	1547956286862	1547956287083	OK	 
REQUEST	41		Incluir Pauta	1547956286845	1547956287087	OK	 
REQUEST	231		Abrir Sessão de Votação	1547956286875	1547956287088	OK	 
REQUEST	417		Incluir Pauta	1547956286460	1547956287088	OK	 
REQUEST	53		Abrir Sessão de Votação	1547956286875	1547956287094	OK	 
REQUEST	233		Abrir Sessão de Votação	1547956287020	1547956287098	OK	 
REQUEST	23		Incluir Pauta	1547956286262	1547956287099	OK	 
REQUEST	220		Abrir Sessão de Votação	1547956287022	1547956287102	OK	 
REQUEST	19		Abrir Sessão de Votação	1547956287022	1547956287105	OK	 
REQUEST	82		Incluir Pauta	1547956286845	1547956287107	OK	 
REQUEST	108		Incluir Pauta	1547956286715	1547956287111	OK	 
REQUEST	239		Abrir Sessão de Votação	1547956287023	1547956287112	OK	 
REQUEST	268		Incluir Pauta	1547956286843	1547956287113	OK	 
REQUEST	86		Incluir Pauta	1547956286844	1547956287114	OK	 
REQUEST	133		Incluir Pauta	1547956286471	1547956287116	OK	 
REQUEST	111		Incluir Pauta	1547956286845	1547956287118	OK	 
REQUEST	143		Incluir Pauta	1547956286715	1547956287119	OK	 
REQUEST	263		Incluir Pauta	1547956286846	1547956287122	OK	 
REQUEST	83		Incluir Pauta	1547956286845	1547956287126	OK	 
REQUEST	328		Incluir Pauta	1547956286861	1547956287127	OK	 
REQUEST	225		Abrir Sessão de Votação	1547956286862	1547956287132	OK	 
REQUEST	420		Incluir Pauta	1547956286256	1547956287133	OK	 
REQUEST	37		Abrir Sessão de Votação	1547956286875	1547956287141	OK	 
REQUEST	99		Incluir Pauta	1547956286848	1547956287146	OK	 
REQUEST	30		Abrir Sessão de Votação	1547956287021	1547956287152	OK	 
REQUEST	241		Abrir Sessão de Votação	1547956287021	1547956287154	OK	 
REQUEST	243		Abrir Sessão de Votação	1547956287022	1547956287160	OK	 
REQUEST	399		Incluir Pauta	1547956286103	1547956287161	OK	 
REQUEST	391		Incluir Pauta	1547956286102	1547956287163	OK	 
REQUEST	102		Incluir Pauta	1547956286859	1547956287163	OK	 
REQUEST	493		Incluir Pauta	1547956286398	1547956287166	OK	 
REQUEST	94		Incluir Pauta	1547956286848	1547956287178	OK	 
REQUEST	138		Incluir Pauta	1547956286715	1547956287180	OK	 
REQUEST	473		Incluir Pauta	1547956286860	1547956287188	OK	 
REQUEST	123		Incluir Pauta	1547956286844	1547956287188	OK	 
REQUEST	444		Incluir Pauta	1547956286424	1547956287192	OK	 
REQUEST	235		Incluir Pauta	1547956286846	1547956287194	OK	 
REQUEST	408		Incluir Pauta	1547956286120	1547956287196	OK	 
REQUEST	106		Incluir Pauta	1547956286427	1547956287198	OK	 
REQUEST	217		Abrir Sessão de Votação	1547956286861	1547956287202	OK	 
REQUEST	155		Incluir Pauta	1547956286862	1547956287205	OK	 
REQUEST	469		Incluir Pauta	1547956286396	1547956287208	OK	 
REQUEST	371		Incluir Pauta	1547956286730	1547956287210	OK	 
REQUEST	461		Incluir Pauta	1547956286395	1547956287211	OK	 
REQUEST	162		Incluir Pauta	1547956286729	1547956287214	OK	 
REQUEST	449		Incluir Pauta	1547956286408	1547956287215	OK	 
REQUEST	346		Incluir Pauta	1547956286736	1547956287217	OK	 
REQUEST	229		Incluir Pauta	1547956286418	1547956287220	OK	 
REQUEST	447		Incluir Pauta	1547956286429	1547956287221	OK	 
REQUEST	167		Incluir Pauta	1547956286737	1547956287221	OK	 
REQUEST	497		Incluir Pauta	1547956286429	1547956287223	OK	 
REQUEST	146		Incluir Pauta	1547956286748	1547956287225	OK	 
REQUEST	159		Incluir Pauta	1547956286719	1547956287225	OK	 
REQUEST	324		Incluir Pauta	1547956286737	1547956287225	OK	 
REQUEST	172		Incluir Pauta	1547956286748	1547956287227	OK	 
REQUEST	481		Incluir Pauta	1547956286728	1547956287227	OK	 
REQUEST	463		Incluir Pauta	1547956286432	1547956287228	OK	 
REQUEST	169		Incluir Pauta	1547956286737	1547956287229	OK	 
REQUEST	147		Incluir Pauta	1547956286736	1547956287230	OK	 
REQUEST	471		Incluir Pauta	1547956286434	1547956287231	OK	 
REQUEST	161		Incluir Pauta	1547956286750	1547956287231	OK	 
REQUEST	139		Incluir Pauta	1547956286737	1547956287232	OK	 
REQUEST	400		Incluir Pauta	1547956286117	1547956287235	OK	 
REQUEST	165		Incluir Pauta	1547956286751	1547956287235	OK	 
REQUEST	464		Incluir Pauta	1547956286443	1547956287238	OK	 
REQUEST	163		Incluir Pauta	1547956286750	1547956287239	OK	 
REQUEST	321		Incluir Pauta	1547956286730	1547956287239	OK	 
REQUEST	488		Incluir Pauta	1547956286450	1547956287239	OK	 
REQUEST	480		Incluir Pauta	1547956286448	1547956287240	OK	 
REQUEST	487		Incluir Pauta	1547956286435	1547956287242	OK	 
REQUEST	496		Incluir Pauta	1547956286453	1547956287244	OK	 
REQUEST	177		Incluir Pauta	1547956286753	1547956287245	OK	 
REQUEST	178		Incluir Pauta	1547956286753	1547956287246	OK	 
REQUEST	448		Incluir Pauta	1547956286439	1547956287247	OK	 
REQUEST	170		Incluir Pauta	1547956286747	1547956287247	OK	 
REQUEST	472		Incluir Pauta	1547956286446	1547956287248	OK	 
REQUEST	181		Incluir Pauta	1547956286757	1547956287249	OK	 
REQUEST	80		Incluir Pauta	1547956286848	1547956287249	OK	 
REQUEST	183		Incluir Pauta	1547956286757	1547956287250	OK	 
REQUEST	179		Incluir Pauta	1547956286754	1547956287251	OK	 
REQUEST	92		Incluir Pauta	1547956286457	1547956287251	OK	 
REQUEST	184		Incluir Pauta	1547956286759	1547956287254	OK	 
REQUEST	171		Incluir Pauta	1547956286759	1547956287256	OK	 
REQUEST	182		Incluir Pauta	1547956286757	1547956287257	OK	 
REQUEST	79		Incluir Pauta	1547956286454	1547956287257	OK	 
REQUEST	456		Incluir Pauta	1547956286441	1547956287258	OK	 
REQUEST	196		Incluir Pauta	1547956286769	1547956287260	OK	 
REQUEST	202		Incluir Pauta	1547956286766	1547956287260	OK	 
REQUEST	199		Incluir Pauta	1547956286761	1547956287263	OK	 
REQUEST	204		Incluir Pauta	1547956286770	1547956287264	OK	 
REQUEST	203		Incluir Pauta	1547956286766	1547956287267	OK	 
REQUEST	173		Incluir Pauta	1547956286761	1547956287270	OK	 
REQUEST	377		Incluir Pauta	1547956286763	1547956287271	OK	 
REQUEST	180		Incluir Pauta	1547956286774	1547956287273	OK	 
REQUEST	200		Incluir Pauta	1547956286763	1547956287273	OK	 
REQUEST	174		Incluir Pauta	1547956286763	1547956287275	OK	 
REQUEST	194		Incluir Pauta	1547956286773	1547956287277	OK	 
REQUEST	207		Incluir Pauta	1547956286777	1547956287279	OK	 
REQUEST	189		Incluir Pauta	1547956286774	1547956287282	OK	 
REQUEST	164		Incluir Pauta	1547956286755	1547956287288	OK	 
REQUEST	175		Incluir Pauta	1547956286771	1547956287291	OK	 
REQUEST	209		Incluir Pauta	1547956286780	1547956287294	OK	 
REQUEST	195		Incluir Pauta	1547956286771	1547956287298	OK	 
REQUEST	212		Incluir Pauta	1547956286780	1547956287301	OK	 
REQUEST	186		Incluir Pauta	1547956286773	1547956287303	OK	 
REQUEST	201		Incluir Pauta	1547956286780	1547956287307	OK	 
REQUEST	411		Incluir Pauta	1547956286780	1547956287309	OK	 
REQUEST	187		Incluir Pauta	1547956286773	1547956287312	OK	 
REQUEST	192		Incluir Pauta	1547956286782	1547956287318	OK	 
REQUEST	191		Incluir Pauta	1547956286777	1547956287320	OK	 
REQUEST	412		Incluir Pauta	1547956286777	1547956287322	OK	 
REQUEST	31		Incluir Pauta	1547956286787	1547956287325	OK	 
REQUEST	361		Incluir Pauta	1547956286787	1547956287328	OK	 
REQUEST	234		Incluir Pauta	1547956286788	1547956287330	OK	 
REQUEST	206		Incluir Pauta	1547956286777	1547956287330	OK	 
REQUEST	33		Incluir Pauta	1547956286787	1547956287334	OK	 
REQUEST	17		Incluir Pauta	1547956286784	1547956287335	OK	 
REQUEST	153		Incluir Pauta	1547956286782	1547956287336	OK	 
REQUEST	238		Incluir Pauta	1547956286793	1547956287339	OK	 
REQUEST	439		Incluir Pauta	1547956286793	1547956287340	OK	 
REQUEST	193		Incluir Pauta	1547956286782	1547956287341	OK	 
REQUEST	100		Incluir Pauta	1547956286847	1547956287343	OK	 
REQUEST	362		Incluir Pauta	1547956286794	1547956287343	OK	 
REQUEST	214		Incluir Pauta	1547956286794	1547956287346	OK	 
REQUEST	402		Incluir Pauta	1547956286458	1547956287348	OK	 
REQUEST	242		Incluir Pauta	1547956286791	1547956287348	OK	 
REQUEST	69		Incluir Pauta	1547956286798	1547956287351	OK	 
REQUEST	467		Incluir Pauta	1547956286799	1547956287354	OK	 
REQUEST	232		Incluir Pauta	1547956286791	1547956287355	OK	 
REQUEST	56		Incluir Pauta	1547956286791	1547956287358	OK	 
REQUEST	72		Incluir Pauta	1547956286800	1547956287358	OK	 
REQUEST	61		Incluir Pauta	1547956286800	1547956287361	OK	 
REQUEST	47		Incluir Pauta	1547956286801	1547956287365	OK	 
REQUEST	25		Incluir Pauta	1547956286791	1547956287367	OK	 
REQUEST	275		Incluir Pauta	1547956286806	1547956287368	OK	 
REQUEST	26		Incluir Pauta	1547956286785	1547956287369	OK	 
REQUEST	35		Incluir Pauta	1547956286806	1547956287370	OK	 
REQUEST	366		Incluir Pauta	1547956286794	1547956287372	OK	 
REQUEST	396		Incluir Pauta	1547956286806	1547956287373	OK	 
REQUEST	252		Incluir Pauta	1547956286808	1547956287376	OK	 
REQUEST	43		Incluir Pauta	1547956286808	1547956287376	OK	 
REQUEST	63		Incluir Pauta	1547956286798	1547956287379	OK	 
REQUEST	375		Incluir Pauta	1547956286795	1547956287380	OK	 
REQUEST	379		Incluir Pauta	1547956286802	1547956287382	OK	 
REQUEST	413		Incluir Pauta	1547956286819	1547956287383	OK	 
REQUEST	64		Incluir Pauta	1547956286802	1547956287385	OK	 
REQUEST	254		Incluir Pauta	1547956286826	1547956287386	OK	 
REQUEST	36		Incluir Pauta	1547956286827	1547956287388	OK	 
REQUEST	395		Incluir Pauta	1547956286803	1547956287390	OK	 
REQUEST	253		Incluir Pauta	1547956286828	1547956287390	OK	 
REQUEST	500		Incluir Pauta	1547956286828	1547956287452	OK	 
REQUEST	394		Incluir Pauta	1547956286803	1547956287453	OK	 
REQUEST	130		Incluir Pauta	1547956286463	1547956287457	OK	 
REQUEST	460		Incluir Pauta	1547956286811	1547956287458	OK	 
REQUEST	57		Incluir Pauta	1547956286813	1547956287462	OK	 
REQUEST	84		Incluir Pauta	1547956286467	1547956287463	OK	 
REQUEST	55		Incluir Pauta	1547956286817	1547956287465	OK	 
REQUEST	458		Incluir Pauta	1547956286468	1547956287467	OK	 
REQUEST	49		Incluir Pauta	1547956286808	1547956287469	OK	 
REQUEST	468		Incluir Pauta	1547956286223	1547956287471	OK	 
REQUEST	15		Abrir Sessão de Votação	1547956286472	1547956287471	OK	 
REQUEST	287		Incluir Pauta	1547956286846	1547956287474	OK	 
REQUEST	405		Incluir Pauta	1547956285975	1547956287474	OK	 
REQUEST	230		Abrir Sessão de Votação	1547956286875	1547956287478	OK	 
REQUEST	16		Abrir Sessão de Votação	1547956286253	1547956287481	OK	 
REQUEST	127		Incluir Pauta	1547956286461	1547956287483	OK	 
REQUEST	129		Incluir Pauta	1547956286461	1547956287483	OK	 
REQUEST	465		Incluir Pauta	1547956286846	1547956287486	OK	 
REQUEST	313		Incluir Pauta	1547956286846	1547956287490	OK	 
REQUEST	247		Abrir Sessão de Votação	1547956287394	1547956287492	OK	 
REQUEST	248		Abrir Sessão de Votação	1547956287397	1547956287496	OK	 
REQUEST	246		Abrir Sessão de Votação	1547956287407	1547956287497	OK	 
REQUEST	245		Abrir Sessão de Votação	1547956287407	1547956287500	OK	 
REQUEST	249		Abrir Sessão de Votação	1547956287408	1547956287503	OK	 
REQUEST	250		Abrir Sessão de Votação	1547956287409	1547956287504	OK	 
REQUEST	81		Incluir Pauta	1547956286845	1547956287506	OK	 
REQUEST	221		Abrir Sessão de Votação	1547956287411	1547956287509	OK	 
REQUEST	24		Abrir Sessão de Votação	1547956287412	1547956287513	OK	 
REQUEST	251		Abrir Sessão de Votação	1547956287413	1547956287515	OK	 
REQUEST	256		Abrir Sessão de Votação	1547956287415	1547956287519	OK	 
REQUEST	255		Abrir Sessão de Votação	1547956287415	1547956287523	OK	 
REQUEST	110		Incluir Pauta	1547956286846	1547956287527	OK	 
REQUEST	40		Abrir Sessão de Votação	1547956287417	1547956287532	OK	 
REQUEST	466		Incluir Pauta	1547956286844	1547956287540	OK	 
REQUEST	436		Incluir Pauta	1547956286256	1547956287544	OK	 
REQUEST	128		Incluir Pauta	1547956286465	1547956287701	OK	 
REQUEST	295		Incluir Pauta	1547956286471	1547956287704	OK	 
REQUEST	498		Incluir Pauta	1547956286262	1547956287710	OK	 
REQUEST	134		Incluir Pauta	1547956286469	1547956287723	OK	 
REQUEST	116		Incluir Pauta	1547956286847	1547956287726	OK	 
REQUEST	118		Abrir Sessão de Votação	1547956287718	1547956287730	OK	 
REQUEST	124		Abrir Sessão de Votação	1547956287718	1547956287736	OK	 
REQUEST	3		Abrir Sessão de Votação	1547956286554	1547956287737	OK	 
REQUEST	59		Incluir Pauta	1547956286843	1547956287739	OK	 
REQUEST	479		Incluir Pauta	1547956286715	1547956287748	OK	 
REQUEST	101		Incluir Pauta	1547956286847	1547956287750	OK	 
REQUEST	121		Incluir Pauta	1547956286845	1547956287751	OK	 
REQUEST	244		Abrir Sessão de Votação	1547956287393	1547956287752	OK	 
REQUEST	152		Incluir Pauta	1547956286860	1547956287753	OK	 
REQUEST	445		Incluir Pauta	1547956286395	1547956287755	OK	 
REQUEST	54		Abrir Sessão de Votação	1547956286875	1547956287758	OK	 
REQUEST	216		Abrir Sessão de Votação	1547956286861	1547956287761	OK	 
REQUEST	492		Incluir Pauta	1547956286231	1547956287763	OK	 
REQUEST	237		Incluir Pauta	1547956286847	1547956287764	OK	 
REQUEST	93		Abrir Sessão de Votação	1547956287602	1547956287769	OK	 
REQUEST	303		Abrir Sessão de Votação	1547956287602	1547956287770	OK	 
REQUEST	310		Abrir Sessão de Votação	1547956287606	1547956287773	OK	 
REQUEST	442		Incluir Pauta	1547956286243	1547956287774	OK	 
REQUEST	343		Incluir Pauta	1547956286097	1547956287776	OK	 
REQUEST	113		Incluir Pauta	1547956286848	1547956287778	OK	 
REQUEST	67		Incluir Pauta	1547956286843	1547956287780	OK	 
REQUEST	236		Incluir Pauta	1547956286845	1547956287781	OK	 
REQUEST	32		Abrir Sessão de Votação	1547956286862	1547956287788	OK	 
REQUEST	292		Abrir Sessão de Votação	1547956287742	1547956287790	OK	 
REQUEST	44		Incluir Pauta	1547956286830	1547956287793	OK	 
REQUEST	141		Incluir Pauta	1547956286718	1547956287794	OK	 
REQUEST	317		Abrir Sessão de Votação	1547956287746	1547956287798	OK	 
REQUEST	454		Incluir Pauta	1547956286420	1547956287800	OK	 
REQUEST	222		Abrir Sessão de Votação	1547956287419	1547956287804	OK	 
REQUEST	282		Abrir Sessão de Votação	1547956287450	1547956287806	OK	 
REQUEST	284		Abrir Sessão de Votação	1547956287450	1547956287806	OK	 
REQUEST	105		Incluir Pauta	1547956286859	1547956287808	OK	 
REQUEST	34		Abrir Sessão de Votação	1547956287422	1547956287812	OK	 
REQUEST	259		Abrir Sessão de Votação	1547956287424	1547956287813	OK	 
REQUEST	261		Abrir Sessão de Votação	1547956287424	1547956287834	OK	 
REQUEST	27		Abrir Sessão de Votação	1547956287621	1547956287835	OK	 
REQUEST	223		Abrir Sessão de Votação	1547956286861	1547956287838	OK	 
REQUEST	114		Abrir Sessão de Votação	1547956287832	1547956287840	OK	 
REQUEST	307		Abrir Sessão de Votação	1547956287742	1547956287843	OK	 
REQUEST	266		Abrir Sessão de Votação	1547956287430	1547956287848	OK	 
REQUEST	264		Abrir Sessão de Votação	1547956287431	1547956287858	OK	 
REQUEST	38		Abrir Sessão de Votação	1547956287419	1547956287859	OK	 
REQUEST	258		Abrir Sessão de Votação	1547956287420	1547956287862	OK	 
REQUEST	227		Abrir Sessão de Votação	1547956287421	1547956287867	OK	 
REQUEST	240		Abrir Sessão de Votação	1547956287436	1547956287870	OK	 
REQUEST	267		Abrir Sessão de Votação	1547956287427	1547956287878	OK	 
REQUEST	278		Abrir Sessão de Votação	1547956287442	1547956287882	OK	 
REQUEST	21		Abrir Sessão de Votação	1547956287428	1547956287888	OK	 
REQUEST	277		Abrir Sessão de Votação	1547956287442	1547956287890	OK	 
REQUEST	226		Abrir Sessão de Votação	1547956287426	1547956287891	OK	 
REQUEST	60		Abrir Sessão de Votação	1547956287432	1547956287896	OK	 
REQUEST	269		Abrir Sessão de Votação	1547956287433	1547956287898	OK	 
REQUEST	283		Abrir Sessão de Votação	1547956287446	1547956287901	OK	 
REQUEST	273		Abrir Sessão de Votação	1547956287434	1547956287901	OK	 
REQUEST	74		Abrir Sessão de Votação	1547956287434	1547956287904	OK	 
REQUEST	42		Abrir Sessão de Votação	1547956287447	1547956287904	OK	 
REQUEST	286		Abrir Sessão de Votação	1547956287718	1547956287912	OK	 
REQUEST	215		Abrir Sessão de Votação	1547956287438	1547956287913	OK	 
REQUEST	290		Abrir Sessão de Votação	1547956287591	1547956287917	OK	 
REQUEST	219		Abrir Sessão de Votação	1547956287439	1547956287922	OK	 
REQUEST	289		Abrir Sessão de Votação	1547956287591	1547956287927	OK	 
REQUEST	260		Abrir Sessão de Votação	1547956287593	1547956287932	OK	 
REQUEST	62		Abrir Sessão de Votação	1547956287443	1547956287939	OK	 
REQUEST	257		Abrir Sessão de Votação	1547956287596	1547956287941	OK	 
REQUEST	39		Abrir Sessão de Votação	1547956287444	1547956287945	OK	 
REQUEST	300		Abrir Sessão de Votação	1547956287597	1547956287946	OK	 
REQUEST	281		Abrir Sessão de Votação	1547956287445	1547956287952	OK	 
REQUEST	294		Abrir Sessão de Votação	1547956287599	1547956287955	OK	 
REQUEST	291		Abrir Sessão de Votação	1547956287604	1547956287957	OK	 
REQUEST	285		Abrir Sessão de Votação	1547956287448	1547956287958	OK	 
REQUEST	132		Incluir Pauta	1547956286861	1547956287960	OK	 
REQUEST	87		Incluir Pauta	1547956286843	1547956287961	OK	 
REQUEST	9		Abrir Sessão de Votação	1547956286292	1547956287962	OK	 
REQUEST	299		Abrir Sessão de Votação	1547956287607	1547956287970	OK	 
REQUEST	276		Abrir Sessão de Votação	1547956287440	1547956287970	OK	 
REQUEST	293		Abrir Sessão de Votação	1547956287592	1547956287971	OK	 
REQUEST	262		Abrir Sessão de Votação	1547956287595	1547956287972	OK	 
REQUEST	71		Abrir Sessão de Votação	1547956287602	1547956287975	OK	 
REQUEST	301		Abrir Sessão de Votação	1547956287612	1547956287982	OK	 
REQUEST	14		Abrir Sessão de Votação	1547956286861	1547956287983	OK	 
REQUEST	52		Incluir Pauta	1547956286844	1547956287983	OK	 
REQUEST	78		Abrir Sessão de Votação	1547956287610	1547956287987	OK	 
REQUEST	125		Abrir Sessão de Votação	1547956287618	1547956287989	OK	 
REQUEST	316		Abrir Sessão de Votação	1547956287619	1547956287992	OK	 
REQUEST	45		Abrir Sessão de Votação	1547956286875	1547956288013	OK	 
REQUEST	58		Abrir Sessão de Votação	1547956287608	1547956288014	OK	 
REQUEST	308		Abrir Sessão de Votação	1547956287609	1547956288016	OK	 
REQUEST	331		Abrir Sessão de Votação	1547956287966	1547956288020	OK	 
REQUEST	109		Abrir Sessão de Votação	1547956287628	1547956288026	OK	 
REQUEST	65		Abrir Sessão de Votação	1547956287615	1547956288028	OK	 
REQUEST	320		Abrir Sessão de Votação	1547956287658	1547956288028	OK	 
REQUEST	302		Abrir Sessão de Votação	1547956287616	1547956288030	OK	 
REQUEST	120		Abrir Sessão de Votação	1547956287692	1547956288032	OK	 
REQUEST	89		Abrir Sessão de Votação	1547956287694	1547956288033	OK	 
REQUEST	274		Abrir Sessão de Votação	1547956287614	1547956288040	OK	 
REQUEST	115		Abrir Sessão de Votação	1547956287617	1547956288041	OK	 
REQUEST	107		Abrir Sessão de Votação	1547956287979	1547956288044	OK	 
REQUEST	309		Abrir Sessão de Votação	1547956287620	1547956288044	OK	 
REQUEST	314		Abrir Sessão de Votação	1547956287624	1547956288047	OK	 
